id_consumo,id_reserva,id_huesped_reserva,id_servicio,nombre_servicio,precio_aplicado,cantidad,anulado,fecha_anulacion,fecha_consumo,pagado
36268,6513,11660,17,Eventos,149,3,0,,2024-06-19 21:58:32,0
36269,6513,11660,7,Transporte,343,2,1,2026-04-04 11:33:58,2024-06-19 01:33:40,1
36270,6513,11660,21,Excursiones,463,5,0,,2024-06-20 17:20:15,1
36271,6513,11660,24,Buffet,243,3,0,,2024-06-21 03:49:20,1
36272,6513,11660,6,Minibar,376,1,0,,2024-06-21 13:22:16,1
36273,6513,11660,8,Piscina,435,1,1,2026-04-12 09:11:40,2024-06-20 18:12:17,1
36274,6513,11660,10,Tour,38,5,1,2026-01-12 12:03:33,2024-06-21 22:42:17,0
36275,6513,11660,23,Conferencias,429,5,0,,2024-06-19 11:44:42,0
36276,6513,11660,7,Transporte,343,5,0,,2024-06-18 09:37:43,1
36277,6513,11660,16,Salón VIP,437,5,0,,2024-06-19 18:34:04,1
36278,6514,11665,26,Niñera,478,5,0,,2025-06-29 19:19:53,0
36279,6514,11665,3,Desayuno,200,4,0,,2025-06-19 03:07:18,1
36280,6514,11665,27,Alquiler Auto,193,3,0,,2025-06-28 16:24:53,0
36281,6514,11665,29,Fotografía,208,3,0,,2025-06-22 17:24:41,1
36282,6514,11665,2,Lavandería,88,3,0,,2025-06-30 08:14:28,1
36283,6515,11668,8,Piscina,435,3,0,,2026-06-30 00:12:38,1
36284,6515,11668,21,Excursiones,463,1,0,,2026-07-01 05:28:49,1
36285,6515,11668,16,Salón VIP,437,2,0,,2026-07-01 23:19:21,1
36286,6515,11668,14,Parqueadero,181,4,0,,2026-07-09 02:26:40,1
36287,6516,11669,13,Internet Premium,473,2,0,,2025-08-03 20:27:40,1
36288,6516,11669,23,Conferencias,429,4,0,,2025-08-07 11:09:57,1
36289,6516,11669,4,Cena,436,2,0,,2025-08-07 06:56:03,1
36290,6516,11669,23,Conferencias,429,4,0,,2025-08-03 00:27:53,1
36291,6517,11671,7,Transporte,343,5,0,,2025-01-03 03:17:49,0
36292,6517,11671,16,Salón VIP,437,3,0,,2024-12-26 19:01:53,1
36293,6518,11672,13,Internet Premium,473,1,0,,2025-06-08 21:08:58,0
36294,6518,11672,14,Parqueadero,181,4,0,,2025-06-08 12:24:51,1
36295,6518,11672,3,Desayuno,200,1,0,,2025-06-11 14:21:06,1
36296,6518,11672,5,Room Service,445,4,0,,2025-06-09 18:03:47,0
36297,6518,11672,22,Jacuzzi,159,1,0,,2025-06-08 10:15:14,1
36298,6518,11672,25,Cafetería,400,5,0,,2025-06-09 09:30:55,0
36299,6518,11672,11,Masajes,123,5,0,,2025-06-11 04:14:44,1
36300,6518,11672,26,Niñera,478,5,0,,2025-06-12 03:15:48,0
36301,6518,11672,30,Seguridad,430,5,0,,2025-06-11 11:39:06,0
36302,6518,11672,6,Minibar,376,2,0,,2025-06-11 01:55:47,1
36303,6519,11675,15,Guardería,283,4,0,,2024-09-28 01:29:49,0
36304,6519,11675,25,Cafetería,400,1,0,,2024-09-26 12:01:08,1
36305,6519,11675,27,Alquiler Auto,193,5,0,,2024-09-30 21:43:20,1
36306,6519,11675,4,Cena,436,1,0,,2024-09-20 05:13:01,1
36307,6519,11675,1,Spa,73,2,0,,2024-09-29 01:56:16,1
36308,6519,11675,4,Cena,436,2,0,,2024-09-23 10:26:00,1
36309,6519,11675,13,Internet Premium,473,3,0,,2024-09-29 08:07:35,1
36310,6519,11675,8,Piscina,435,5,1,2026-05-03 11:42:14,2024-09-26 13:59:26,1
36311,6520,11676,7,Transporte,343,5,0,,2025-12-29 11:06:26,0
36312,6520,11676,19,Pet Care,166,5,0,,2026-01-07 07:43:56,0
36313,6520,11676,18,Limpieza Extra,405,4,0,,2026-01-02 20:18:34,0
36314,6520,11676,4,Cena,436,1,1,2026-01-01 01:19:39,2025-12-31 23:38:39,1
36315,6520,11676,4,Cena,436,5,0,,2026-01-01 01:36:47,1
36316,6520,11676,12,Bar,425,3,0,,2025-12-28 22:31:19,0
36317,6520,11676,25,Cafetería,400,1,0,,2026-01-02 20:13:24,1
36318,6521,11682,12,Bar,425,4,0,,2025-04-13 15:38:34,0
36319,6521,11682,1,Spa,73,5,0,,2025-04-13 12:10:14,0
36320,6521,11682,19,Pet Care,166,1,0,,2025-04-12 22:32:16,1
36321,6521,11682,1,Spa,73,4,0,,2025-04-12 07:04:40,1
36322,6521,11682,19,Pet Care,166,5,0,,2025-04-05 10:22:11,0
36323,6521,11682,3,Desayuno,200,3,0,,2025-04-06 14:15:59,0
36324,6521,11682,25,Cafetería,400,4,0,,2025-04-14 19:34:14,0
36325,6521,11682,22,Jacuzzi,159,3,0,,2025-04-13 23:23:58,0
36326,6521,11682,20,Late Checkout,461,1,1,2026-03-17 14:00:53,2025-04-08 16:38:41,1
36327,6521,11682,11,Masajes,123,4,0,,2025-04-15 00:53:39,1
36328,6522,11687,1,Spa,73,3,0,,2025-04-20 19:29:23,1
36329,6522,11687,18,Limpieza Extra,405,5,0,,2025-04-23 21:39:46,0
36330,6522,11687,29,Fotografía,208,2,0,,2025-04-16 04:27:11,0
36331,6522,11687,26,Niñera,478,5,0,,2025-04-24 14:09:38,0
36332,6522,11687,1,Spa,73,1,0,,2025-04-24 19:07:50,1
36333,6522,11687,11,Masajes,123,4,0,,2025-04-23 14:41:10,0
36334,6522,11687,1,Spa,73,4,0,,2025-04-18 10:45:00,0
36335,6522,11687,10,Tour,38,3,0,,2025-04-21 04:45:29,0
36336,6522,11687,27,Alquiler Auto,193,5,0,,2025-04-17 22:05:30,0
36337,6523,11688,22,Jacuzzi,159,5,0,,2024-08-22 02:20:00,0
36338,6524,11692,5,Room Service,445,3,0,,2026-05-26 18:15:17,1
36339,6524,11692,8,Piscina,435,5,0,,2026-05-15 12:03:24,0
36340,6524,11692,25,Cafetería,400,2,0,,2026-05-17 16:43:14,1
36341,6524,11692,5,Room Service,445,2,0,,2026-05-29 02:43:10,1
36342,6524,11692,4,Cena,436,3,1,2026-03-12 02:45:56,2026-05-15 19:42:37,1
36343,6525,11696,29,Fotografía,208,3,0,,2025-12-10 13:12:06,0
36344,6525,11696,18,Limpieza Extra,405,4,0,,2025-12-09 14:23:14,1
36345,6525,11696,30,Seguridad,430,3,0,,2025-12-16 22:32:09,1
36346,6525,11696,16,Salón VIP,437,1,0,,2025-12-07 17:05:30,1
36347,6525,11696,24,Buffet,243,3,0,,2025-12-08 02:07:22,1
36348,6525,11696,7,Transporte,343,1,0,,2025-12-11 17:14:08,0
36349,6525,11696,13,Internet Premium,473,2,0,,2025-12-15 21:38:00,1
36350,6525,11696,2,Lavandería,88,3,0,,2025-12-17 06:57:50,0
36351,6525,11696,10,Tour,38,2,0,,2025-12-11 19:01:56,1
36352,6525,11696,17,Eventos,149,3,0,,2025-12-13 09:29:25,0
36353,6525,11696,10,Tour,38,2,0,,2025-12-13 18:21:08,0
36354,6525,11696,16,Salón VIP,437,3,0,,2025-12-17 02:32:59,1
36355,6526,11700,14,Parqueadero,181,5,0,,2025-10-29 07:06:07,1
36356,6526,11700,19,Pet Care,166,1,0,,2025-10-28 20:04:31,1
36357,6526,11700,2,Lavandería,88,3,0,,2025-10-27 05:36:32,0
36358,6526,11700,20,Late Checkout,461,5,0,,2025-10-29 05:07:36,1
36359,6526,11700,13,Internet Premium,473,5,1,2026-02-21 17:49:44,2025-10-26 15:28:54,0
36360,6526,11700,8,Piscina,435,5,0,,2025-10-29 10:52:05,0
36361,6526,11700,29,Fotografía,208,5,0,,2025-10-28 19:03:24,0
36362,6526,11700,26,Niñera,478,1,1,2026-01-20 18:35:23,2025-10-27 20:19:36,0
36363,6527,11703,14,Parqueadero,181,3,0,,2025-03-08 09:41:23,1
36364,6527,11703,12,Bar,425,2,0,,2025-03-07 14:06:30,1
36365,6527,11703,20,Late Checkout,461,4,0,,2025-02-28 04:30:23,1
36366,6527,11703,18,Limpieza Extra,405,4,0,,2025-03-05 06:24:45,0
36367,6527,11703,28,Checkin VIP,274,1,0,,2025-03-02 12:28:10,1
36368,6527,11703,9,Gimnasio,52,5,0,,2025-03-01 15:11:26,1
36369,6527,11703,7,Transporte,343,3,0,,2025-03-03 10:26:46,1
36370,6527,11703,29,Fotografía,208,1,0,,2025-03-07 17:00:42,0
36371,6527,11703,1,Spa,73,5,0,,2025-03-01 20:23:23,0
36372,6527,11703,3,Desayuno,200,1,0,,2025-03-06 02:55:38,1
36373,6527,11703,18,Limpieza Extra,405,2,0,,2025-02-27 03:44:28,0
36374,6528,11705,22,Jacuzzi,159,4,0,,2025-05-15 22:58:47,1
36375,6528,11705,12,Bar,425,2,0,,2025-04-28 09:23:58,0
36376,6528,11705,1,Spa,73,4,0,,2025-04-29 03:55:33,1
36377,6528,11705,20,Late Checkout,461,4,0,,2025-05-04 05:22:55,1
36378,6528,11705,15,Guardería,283,1,0,,2025-05-04 03:37:12,1
36379,6528,11705,5,Room Service,445,3,0,,2025-04-30 01:16:46,1
36380,6528,11705,16,Salón VIP,437,1,0,,2025-05-07 23:28:23,1
36381,6528,11705,8,Piscina,435,1,0,,2025-05-12 20:17:03,1
36382,6528,11705,12,Bar,425,5,0,,2025-05-15 20:31:29,1
36383,6528,11705,13,Internet Premium,473,2,0,,2025-04-29 05:24:32,0
36384,6531,11708,13,Internet Premium,473,3,1,2026-04-15 17:55:23,2024-06-18 06:04:05,0
36385,6531,11708,5,Room Service,445,3,0,,2024-06-18 09:02:41,0
36386,6531,11708,23,Conferencias,429,3,0,,2024-06-18 21:43:16,0
36387,6531,11708,19,Pet Care,166,4,0,,2024-06-20 14:56:42,1
36388,6531,11708,17,Eventos,149,3,0,,2024-06-20 08:26:46,1
36389,6532,11710,13,Internet Premium,473,2,0,,2026-01-12 05:46:38,0
36390,6532,11710,10,Tour,38,5,0,,2026-01-14 02:39:50,1
36391,6532,11710,8,Piscina,435,5,0,,2026-01-11 19:26:01,1
36392,6532,11710,27,Alquiler Auto,193,5,0,,2026-01-13 12:41:50,1
36393,6532,11710,11,Masajes,123,1,0,,2026-01-11 07:28:36,0
36394,6533,11712,16,Salón VIP,437,2,0,,2025-02-06 17:41:41,0
36395,6533,11712,15,Guardería,283,2,0,,2025-01-26 03:36:31,0
36396,6533,11712,13,Internet Premium,473,1,0,,2025-02-02 13:17:30,1
36397,6533,11712,19,Pet Care,166,1,1,2026-02-18 22:50:27,2025-01-26 22:31:34,1
36398,6534,11713,4,Cena,436,2,0,,2024-10-15 17:53:55,0
36399,6534,11713,17,Eventos,149,5,0,,2024-10-22 03:46:34,1
36400,6534,11713,9,Gimnasio,52,1,0,,2024-10-31 09:36:14,1
36401,6534,11713,26,Niñera,478,5,1,2026-03-04 08:05:17,2024-10-24 18:02:35,0
36402,6534,11713,22,Jacuzzi,159,2,0,,2024-10-21 08:40:42,1
36403,6534,11713,14,Parqueadero,181,4,0,,2024-10-23 01:06:57,0
36404,6535,11715,28,Checkin VIP,274,5,0,,2024-09-26 12:42:12,0
36405,6535,11715,8,Piscina,435,2,0,,2024-09-26 00:57:56,0
36406,6535,11715,4,Cena,436,4,0,,2024-09-27 17:07:45,1
36407,6535,11715,29,Fotografía,208,4,0,,2024-09-27 00:13:28,1
36408,6535,11715,6,Minibar,376,4,0,,2024-09-28 10:24:45,0
36409,6535,11715,9,Gimnasio,52,3,0,,2024-09-28 16:44:12,0
36410,6535,11715,3,Desayuno,200,2,1,2026-01-04 06:09:06,2024-09-28 02:08:55,0
36411,6535,11715,21,Excursiones,463,5,0,,2024-09-26 01:16:18,0
36412,6536,11716,26,Niñera,478,5,0,,2026-07-11 22:33:46,0
36413,6536,11716,8,Piscina,435,1,0,,2026-07-08 16:01:13,0
36414,6536,11716,5,Room Service,445,3,0,,2026-07-10 02:58:54,1
36415,6536,11716,11,Masajes,123,5,1,2026-01-21 14:55:56,2026-07-11 05:02:29,0
36416,6536,11716,24,Buffet,243,3,0,,2026-07-14 08:21:14,1
36417,6536,11716,6,Minibar,376,2,0,,2026-07-09 00:45:15,1
36418,6536,11716,2,Lavandería,88,3,1,2026-02-25 23:53:53,2026-07-10 07:53:19,1
36419,6536,11716,30,Seguridad,430,2,0,,2026-07-08 04:34:15,0
36420,6536,11716,18,Limpieza Extra,405,4,0,,2026-07-07 21:13:37,0
36421,6536,11716,5,Room Service,445,3,0,,2026-07-13 04:21:31,1
36422,6536,11716,5,Room Service,445,2,0,,2026-07-06 11:27:18,1
36423,6536,11716,27,Alquiler Auto,193,2,0,,2026-07-14 20:09:14,1
36424,6538,11722,21,Excursiones,463,2,0,,2024-12-14 06:51:37,1
36425,6539,11726,23,Conferencias,429,5,0,,2026-04-14 06:43:03,1
36426,6539,11726,30,Seguridad,430,5,0,,2026-04-11 10:47:12,1
36427,6539,11726,22,Jacuzzi,159,2,0,,2026-04-13 15:11:15,1
36428,6539,11726,21,Excursiones,463,1,1,2026-02-18 18:55:30,2026-04-11 01:14:54,1
36429,6539,11726,26,Niñera,478,5,1,2026-03-06 06:50:03,2026-04-16 19:50:36,1
36430,6539,11726,4,Cena,436,2,0,,2026-04-16 03:43:57,1
36431,6539,11726,29,Fotografía,208,3,0,,2026-04-14 15:01:31,0
36432,6539,11726,13,Internet Premium,473,2,0,,2026-04-13 04:15:16,1
36433,6539,11726,11,Masajes,123,5,0,,2026-04-11 21:23:13,0
36434,6539,11726,22,Jacuzzi,159,5,0,,2026-04-16 16:15:12,0
36435,6539,11726,6,Minibar,376,2,0,,2026-04-12 11:32:52,0
36436,6539,11726,3,Desayuno,200,5,0,,2026-04-10 20:45:20,1
36437,6540,11728,20,Late Checkout,461,1,1,2026-02-25 08:35:39,2025-02-22 00:49:28,1
36438,6540,11728,13,Internet Premium,473,4,0,,2025-02-20 20:49:12,0
36439,6540,11728,13,Internet Premium,473,4,1,2026-05-03 02:46:32,2025-02-24 16:36:01,0
36440,6540,11728,3,Desayuno,200,5,0,,2025-02-21 17:42:35,0
36441,6540,11728,17,Eventos,149,3,1,2026-02-27 12:37:11,2025-02-19 04:21:19,1
36442,6540,11728,9,Gimnasio,52,1,0,,2025-02-26 11:58:32,1
36443,6540,11728,9,Gimnasio,52,3,0,,2025-02-23 12:10:44,0
36444,6540,11728,5,Room Service,445,1,0,,2025-02-22 03:29:08,0
36445,6540,11728,17,Eventos,149,2,0,,2025-02-18 03:26:42,1
36446,6540,11728,2,Lavandería,88,2,0,,2025-02-24 19:39:40,0
36447,6540,11728,22,Jacuzzi,159,5,0,,2025-02-19 18:23:19,0
36448,6541,11731,25,Cafetería,400,3,0,,2026-02-03 21:12:16,1
36449,6541,11731,11,Masajes,123,4,0,,2026-02-17 05:12:02,1
36450,6541,11731,21,Excursiones,463,2,0,,2026-02-02 22:36:10,1
36451,6541,11731,24,Buffet,243,3,0,,2026-02-07 15:41:42,1
36452,6541,11731,24,Buffet,243,1,0,,2026-02-08 04:39:09,1
36453,6541,11731,7,Transporte,343,5,0,,2026-02-08 03:50:24,0
36454,6541,11731,24,Buffet,243,2,0,,2026-02-04 12:54:54,0
36455,6541,11731,16,Salón VIP,437,2,0,,2026-02-14 17:33:32,0
36456,6541,11731,5,Room Service,445,2,0,,2026-02-18 10:56:17,1
36457,6541,11731,11,Masajes,123,1,0,,2026-02-08 07:53:13,1
36458,6542,11732,12,Bar,425,5,0,,2026-02-28 02:31:36,0
36459,6542,11732,18,Limpieza Extra,405,3,0,,2026-02-27 02:55:40,1
36460,6542,11732,8,Piscina,435,4,0,,2026-02-27 07:16:22,1
36461,6543,11733,1,Spa,73,2,0,,2025-03-22 06:14:57,1
36462,6543,11733,30,Seguridad,430,2,0,,2025-03-23 16:20:21,0
36463,6543,11733,3,Desayuno,200,3,0,,2025-03-23 13:55:56,0
36464,6543,11733,26,Niñera,478,1,0,,2025-03-22 03:50:28,0
36465,6543,11733,5,Room Service,445,4,0,,2025-03-22 15:36:01,0
36466,6543,11733,2,Lavandería,88,2,0,,2025-03-24 00:15:15,0
36467,6543,11733,18,Limpieza Extra,405,2,0,,2025-03-22 18:24:29,1
36468,6543,11733,4,Cena,436,3,0,,2025-03-22 22:08:46,1
36469,6544,11736,4,Cena,436,2,1,2026-03-12 19:06:10,2024-08-21 16:06:28,1
36470,6544,11736,30,Seguridad,430,3,0,,2024-08-21 12:59:32,1
36471,6545,11737,16,Salón VIP,437,1,0,,2026-07-02 21:33:53,0
36472,6545,11737,22,Jacuzzi,159,3,0,,2026-07-10 21:47:52,0
36473,6545,11737,22,Jacuzzi,159,3,0,,2026-07-04 09:05:18,0
36474,6546,11738,30,Seguridad,430,4,1,2026-03-18 10:53:14,2026-04-17 22:42:02,1
36475,6546,11738,7,Transporte,343,1,0,,2026-04-12 03:03:10,1
36476,6546,11738,28,Checkin VIP,274,2,1,2026-04-20 21:38:49,2026-04-17 20:14:35,0
36477,6546,11738,27,Alquiler Auto,193,3,0,,2026-04-16 14:35:19,1
36478,6546,11738,23,Conferencias,429,4,0,,2026-04-03 21:58:36,0
36479,6546,11738,30,Seguridad,430,2,0,,2026-04-07 12:22:31,0
36480,6546,11738,23,Conferencias,429,4,1,2026-01-15 12:51:33,2026-04-14 18:31:33,0
36481,6546,11738,29,Fotografía,208,5,1,2026-01-31 00:57:09,2026-04-07 15:02:52,0
36482,6546,11738,18,Limpieza Extra,405,4,0,,2026-04-15 06:44:28,1
36483,6546,11738,22,Jacuzzi,159,1,1,2026-02-23 06:42:23,2026-04-12 08:39:17,1
36484,6546,11738,16,Salón VIP,437,3,0,,2026-04-07 22:36:49,0
36485,6547,11739,19,Pet Care,166,4,0,,2025-01-16 07:20:58,0
36486,6547,11739,11,Masajes,123,3,0,,2025-01-15 01:50:00,1
36487,6547,11739,19,Pet Care,166,4,0,,2025-01-15 13:21:27,1
36488,6547,11739,20,Late Checkout,461,4,0,,2025-01-16 22:40:04,1
36489,6547,11739,30,Seguridad,430,2,0,,2025-01-17 15:00:59,1
36490,6547,11739,2,Lavandería,88,3,0,,2025-01-17 00:22:19,0
36491,6547,11739,5,Room Service,445,1,0,,2025-01-16 17:40:39,0
36492,6547,11739,15,Guardería,283,5,0,,2025-01-17 01:37:39,1
36493,6547,11739,27,Alquiler Auto,193,2,0,,2025-01-15 02:31:43,1
36494,6547,11739,19,Pet Care,166,1,1,2026-02-12 10:31:27,2025-01-17 11:41:23,0
36495,6547,11739,7,Transporte,343,1,0,,2025-01-15 02:47:56,1
36496,6547,11739,26,Niñera,478,5,0,,2025-01-15 20:02:32,0
36497,6548,11744,3,Desayuno,200,3,0,,2025-07-13 16:47:11,0
36498,6548,11744,19,Pet Care,166,3,0,,2025-07-15 01:43:44,1
36499,6548,11744,27,Alquiler Auto,193,4,0,,2025-07-16 00:16:12,1
36500,6548,11744,16,Salón VIP,437,3,0,,2025-07-17 03:48:23,1
36501,6548,11744,7,Transporte,343,2,0,,2025-07-18 23:39:03,0
36502,6548,11744,24,Buffet,243,1,0,,2025-07-18 06:57:35,1
36503,6548,11744,19,Pet Care,166,4,0,,2025-07-18 20:17:30,0
36504,6548,11744,29,Fotografía,208,3,0,,2025-07-19 05:44:35,1
36505,6549,11745,28,Checkin VIP,274,5,0,,2025-10-21 12:00:24,1
36506,6549,11745,26,Niñera,478,1,0,,2025-10-21 10:17:15,0
36507,6549,11745,22,Jacuzzi,159,4,0,,2025-10-19 05:20:32,0
36508,6549,11745,26,Niñera,478,3,0,,2025-10-20 21:06:05,1
36509,6549,11745,30,Seguridad,430,4,0,,2025-10-18 23:12:30,1
36510,6549,11745,4,Cena,436,1,0,,2025-10-18 14:58:03,1
36511,6549,11745,21,Excursiones,463,5,0,,2025-10-18 20:01:37,0
36512,6549,11745,25,Cafetería,400,4,0,,2025-10-13 00:55:40,1
36513,6549,11745,2,Lavandería,88,5,0,,2025-10-19 16:37:13,0
36514,6549,11745,1,Spa,73,5,0,,2025-10-14 16:58:58,0
36515,6549,11745,4,Cena,436,5,0,,2025-10-12 15:04:58,1
36516,6550,11747,25,Cafetería,400,1,0,,2024-09-03 20:48:07,0
36517,6550,11747,21,Excursiones,463,2,0,,2024-09-03 15:00:46,0
36518,6550,11747,8,Piscina,435,5,0,,2024-09-03 11:31:04,1
36519,6550,11747,9,Gimnasio,52,1,0,,2024-09-03 03:34:27,0
36520,6550,11747,6,Minibar,376,1,0,,2024-09-03 19:45:32,0
36521,6550,11747,30,Seguridad,430,5,0,,2024-09-03 13:15:33,1
36522,6550,11747,19,Pet Care,166,2,0,,2024-09-03 17:42:19,1
36523,6551,11748,10,Tour,38,1,0,,2024-12-29 05:42:37,1
36524,6551,11748,25,Cafetería,400,5,0,,2024-12-30 00:04:40,0
36525,6551,11748,7,Transporte,343,1,0,,2024-12-25 23:24:16,1
36526,6551,11748,21,Excursiones,463,4,0,,2025-01-01 08:35:13,1
36527,6551,11748,6,Minibar,376,5,0,,2025-01-06 14:27:48,1
36528,6551,11748,4,Cena,436,5,0,,2025-01-11 06:18:53,0
36529,6551,11748,7,Transporte,343,2,0,,2024-12-29 01:05:56,0
36530,6551,11748,27,Alquiler Auto,193,1,0,,2025-01-08 11:16:53,1
36531,6551,11748,30,Seguridad,430,3,0,,2025-01-08 10:36:52,1
36532,6551,11748,14,Parqueadero,181,3,0,,2025-01-05 10:16:38,1
36533,6551,11748,19,Pet Care,166,2,0,,2024-12-31 12:44:29,0
36534,6551,11748,3,Desayuno,200,5,0,,2024-12-29 13:21:11,0
36535,6553,11750,24,Buffet,243,2,0,,2024-07-23 10:18:55,1
36536,6553,11750,14,Parqueadero,181,3,0,,2024-07-07 23:46:29,0
36537,6553,11750,7,Transporte,343,3,0,,2024-07-09 18:20:40,1
36538,6553,11750,15,Guardería,283,2,0,,2024-07-20 21:31:45,1
36539,6553,11750,27,Alquiler Auto,193,2,0,,2024-07-22 03:30:22,0
36540,6553,11750,5,Room Service,445,2,0,,2024-07-20 17:14:01,0
36541,6553,11750,27,Alquiler Auto,193,2,0,,2024-07-18 10:13:20,1
36542,6554,11751,6,Minibar,376,3,0,,2025-08-04 13:42:46,0
36543,6554,11751,21,Excursiones,463,3,0,,2025-08-02 20:04:23,0
36544,6554,11751,7,Transporte,343,5,0,,2025-08-07 23:12:11,0
36545,6554,11751,19,Pet Care,166,1,0,,2025-08-10 00:56:09,0
36546,6554,11751,26,Niñera,478,5,0,,2025-08-05 15:01:45,0
36547,6554,11751,18,Limpieza Extra,405,5,0,,2025-08-03 22:11:38,0
36548,6554,11751,2,Lavandería,88,2,0,,2025-07-31 22:21:25,1
36549,6554,11751,15,Guardería,283,1,0,,2025-07-30 12:38:50,1
36550,6554,11751,15,Guardería,283,1,1,2026-03-31 23:47:23,2025-08-02 21:43:27,0
36551,6555,11752,25,Cafetería,400,2,0,,2025-09-20 14:27:14,0
36552,6555,11752,26,Niñera,478,1,0,,2025-09-21 12:10:53,1
36553,6555,11752,16,Salón VIP,437,2,0,,2025-09-24 07:20:11,1
36554,6555,11752,28,Checkin VIP,274,2,0,,2025-09-09 09:45:48,0
36555,6555,11752,13,Internet Premium,473,1,0,,2025-09-13 11:23:48,1
36556,6555,11752,1,Spa,73,3,0,,2025-09-12 17:43:18,1
36557,6555,11752,28,Checkin VIP,274,2,0,,2025-09-09 00:15:16,0
36558,6555,11752,7,Transporte,343,3,0,,2025-09-10 02:27:40,1
36559,6555,11752,20,Late Checkout,461,4,0,,2025-09-20 08:14:42,1
36560,6556,11754,20,Late Checkout,461,2,0,,2025-08-26 14:38:55,1
36561,6556,11754,6,Minibar,376,4,0,,2025-09-01 22:15:10,0
36562,6557,11756,24,Buffet,243,3,0,,2025-09-19 02:13:06,0
36563,6557,11756,22,Jacuzzi,159,2,0,,2025-09-25 05:12:06,0
36564,6557,11756,1,Spa,73,3,0,,2025-09-20 00:44:48,1
36565,6557,11756,24,Buffet,243,1,0,,2025-09-16 02:38:46,1
36566,6558,11757,23,Conferencias,429,5,1,2026-01-01 11:10:32,2025-10-24 16:39:24,0
36567,6558,11757,15,Guardería,283,3,0,,2025-10-23 14:40:54,1
36568,6558,11757,14,Parqueadero,181,3,0,,2025-11-05 04:22:12,0
36569,6558,11757,19,Pet Care,166,2,0,,2025-10-28 18:39:41,0
36570,6558,11757,18,Limpieza Extra,405,3,0,,2025-11-02 01:11:59,0
36571,6558,11757,15,Guardería,283,5,0,,2025-11-01 10:40:13,0
36572,6558,11757,2,Lavandería,88,4,0,,2025-10-26 10:50:09,1
36573,6559,11761,20,Late Checkout,461,5,0,,2025-07-24 02:35:39,1
36574,6559,11761,22,Jacuzzi,159,1,0,,2025-07-25 07:15:32,0
36575,6559,11761,12,Bar,425,2,0,,2025-07-24 03:06:38,0
36576,6559,11761,1,Spa,73,1,0,,2025-07-25 02:58:00,0
36577,6559,11761,17,Eventos,149,5,0,,2025-07-24 00:40:25,1
36578,6559,11761,10,Tour,38,2,1,2026-01-03 17:02:31,2025-07-25 18:29:01,1
36579,6559,11761,6,Minibar,376,2,0,,2025-07-24 18:14:27,1
36580,6560,11764,18,Limpieza Extra,405,2,0,,2026-05-18 21:36:46,0
36581,6560,11764,7,Transporte,343,3,1,2026-05-01 12:27:55,2026-05-16 10:04:38,1
36582,6561,11765,7,Transporte,343,3,0,,2025-10-17 14:05:21,1
36583,6561,11765,30,Seguridad,430,5,0,,2025-10-17 02:50:03,1
36584,6561,11765,18,Limpieza Extra,405,2,0,,2025-10-17 21:11:56,1
36585,6561,11765,5,Room Service,445,5,0,,2025-10-17 01:07:07,0
36586,6561,11765,24,Buffet,243,5,0,,2025-10-17 05:12:43,1
36587,6562,11766,12,Bar,425,3,0,,2024-09-29 22:31:06,0
36588,6562,11766,7,Transporte,343,3,0,,2024-09-25 05:33:41,0
36589,6562,11766,24,Buffet,243,2,0,,2024-09-27 20:57:54,1
36590,6562,11766,6,Minibar,376,5,1,2026-04-26 12:15:33,2024-09-27 09:58:18,1
36591,6562,11766,3,Desayuno,200,2,0,,2024-09-26 15:15:40,1
36592,6562,11766,17,Eventos,149,2,1,2026-04-19 12:37:59,2024-09-25 15:24:34,1
36593,6562,11766,7,Transporte,343,1,0,,2024-09-27 22:26:11,1
36594,6562,11766,13,Internet Premium,473,3,0,,2024-09-26 01:33:40,0
36595,6563,11767,30,Seguridad,430,1,0,,2026-05-19 13:28:00,0
36596,6563,11767,6,Minibar,376,5,0,,2026-05-22 06:19:11,1
36597,6563,11767,23,Conferencias,429,4,0,,2026-05-22 12:05:46,0
36598,6563,11767,16,Salón VIP,437,5,0,,2026-05-19 13:37:29,0
36599,6564,11768,16,Salón VIP,437,3,0,,2026-02-14 12:02:09,0
36600,6564,11768,1,Spa,73,2,1,2026-02-04 02:04:45,2026-02-11 07:03:27,1
36601,6564,11768,18,Limpieza Extra,405,1,0,,2026-02-10 01:48:32,0
36602,6564,11768,1,Spa,73,2,0,,2026-02-12 20:18:57,0
36603,6565,11769,12,Bar,425,2,1,2026-01-25 17:36:14,2024-10-20 02:44:53,0
36604,6565,11769,22,Jacuzzi,159,2,0,,2024-10-21 22:59:18,0
36605,6566,11771,16,Salón VIP,437,3,0,,2025-04-21 04:41:22,1
36606,6566,11771,23,Conferencias,429,4,0,,2025-05-02 13:37:17,0
36607,6566,11771,20,Late Checkout,461,3,0,,2025-04-19 16:16:07,0
36608,6566,11771,4,Cena,436,3,0,,2025-05-01 06:44:51,0
36609,6566,11771,7,Transporte,343,1,0,,2025-04-25 04:25:19,0
36610,6566,11771,26,Niñera,478,1,1,2026-02-11 08:31:09,2025-04-28 18:20:12,0
36611,6566,11771,24,Buffet,243,5,0,,2025-04-26 14:23:28,0
36612,6566,11771,14,Parqueadero,181,3,1,2026-02-13 19:38:00,2025-05-01 20:28:21,0
36613,6567,11772,19,Pet Care,166,4,0,,2024-11-29 14:55:46,1
